,customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Average_tenure_Charges,Average_Annual_Charges
1065,0634-SZPQA,23,Yes,Month-to-month,Bank transfer (automatic),90.05,2169.8,1,94.33913043478262,289.1460299833426
1066,9646-NMHXE,47,Yes,Two year,Mailed check,19.65,973.1,0,20.70425531914894,594.2595419847329
1067,7030-NJVDP,24,Yes,Month-to-month,Electronic check,89.25,2210.2,0,92.09166666666665,297.16974789915963
1068,5536-RTPWK,49,Yes,Month-to-month,Bank transfer (automatic),99.05,4853.75,1,99.0561224489796,588.0363452801616
1069,8883-GRDWQ,20,Yes,One year,Mailed check,54.0,1055.9,0,52.795,234.64444444444445
1070,6166-ILMNY,2,Yes,Month-to-month,Bank transfer (automatic),69.75,144.55,1,72.275,24.868817204301077
1071,3097-NNSPB,2,Yes,Month-to-month,Credit card (automatic),49.05,91.1,1,45.55,22.287461773700304
1072,7771-ZONAT,22,No,Two year,Bank transfer (automatic),56.75,1304.85,0,59.31136363636363,275.9154185022026
1073,0655-RBDUG,7,Yes,Month-to-month,Bank transfer (automatic),98.05,713.0,1,101.85714285714286,87.26160122386538
1074,2111-DWYHN,1,Yes,Month-to-month,Mailed check,21.1,21.1,0,21.1,12.0
1075,4194-WHFCB,59,Yes,Month-to-month,Bank transfer (automatic),96.65,5580.8,0,94.58983050847458,692.9084324883601
1076,4121-AGSIN,58,Yes,One year,Credit card (automatic),24.5,1497.9,0,25.82586206896552,733.665306122449
1077,4361-BKAXE,41,Yes,Month-to-month,Bank transfer (automatic),114.5,4527.45,1,110.42560975609756,474.49257641921395
1078,9845-PEEKO,59,Yes,Two year,Credit card (automatic),79.2,4590.35,0,77.80254237288136,695.5075757575758
1079,0455-XFASS,3,Yes,Month-to-month,Electronic check,69.55,200.2,0,66.73333333333333,34.54205607476635
1080,0301-KOBTQ,32,Yes,Two year,Bank transfer (automatic),20.05,614.45,0,19.2015625,367.75062344139656
1081,1751-NCDLI,46,Yes,Month-to-month,Electronic check,98.85,4564.9,0,99.23695652173912,554.1608497723824
1082,4367-NUYAO,0,Yes,Two year,Mailed check,25.75,,0,,
1083,9878-TNQGW,2,Yes,Month-to-month,Electronic check,80.95,171.15,1,85.575,25.371216800494132
1084,9170-ARBTB,52,Yes,One year,Credit card (automatic),19.6,1012.4,0,19.46923076923077,619.8367346938775
1085,4441-NIHPT,13,Yes,Month-to-month,Electronic check,74.3,940.35,1,72.33461538461539,151.8734858681023
1086,8999-BOHSE,11,Yes,Month-to-month,Bank transfer (automatic),89.7,1047.7,1,95.24545454545455,140.16053511705687
1087,7241-AJHFS,32,Yes,Month-to-month,Bank transfer (automatic),87.65,2766.4,0,86.45,378.7427267541358
1088,7029-RPUAV,17,Yes,Month-to-month,Credit card (automatic),100.45,1622.45,1,95.43823529411765,193.8218018914883
1089,4546-FOKWR,16,Yes,Month-to-month,Credit card (automatic),74.75,1129.35,0,70.584375,181.30033444816053
1090,9036-CSKBW,51,Yes,One year,Bank transfer (automatic),107.45,5680.9,0,111.39019607843136,634.4420660772453
1091,5832-TRLPB,29,Yes,One year,Bank transfer (automatic),75.35,2243.9,0,77.37586206896552,357.3563370935634
1092,8590-YFFQO,70,Yes,Two year,Credit card (automatic),64.95,4523.25,0,64.61785714285715,835.704387990762
1093,8659-IOOPU,71,Yes,Two year,Electronic check,100.45,7159.7,0,100.84084507042253,855.315082130413
1094,1338-CECEE,41,Yes,One year,Bank transfer (automatic),68.5,2839.95,0,69.2670731707317,497.5094890510948
1095,7439-DKZTW,1,Yes,Month-to-month,Electronic check,80.55,80.55,0,80.55,12.0
1096,4646-QZXTF,7,Yes,Month-to-month,Bank transfer (automatic),81.25,580.1,0,82.87142857142858,85.6763076923077
1097,4607-CHPCA,25,Yes,One year,Electronic check,90.4,2178.6,1,87.14399999999999,289.1946902654867
1098,9742-XOKTS,67,Yes,One year,Electronic check,89.55,6038.55,0,90.12761194029851,809.1859296482412
1099,6921-OZMFH,5,Yes,Month-to-month,Mailed check,55.7,259.4,0,51.879999999999995,55.88509874326749
1100,9578-FOMUK,15,Yes,Month-to-month,Electronic check,24.8,324.15,0,21.61,156.84677419354836
1101,4712-UYOOI,20,Yes,Month-to-month,Electronic check,20.0,417.65,0,20.8825,250.59
1102,8824-RWFXJ,3,Yes,Month-to-month,Mailed check,56.15,168.15,1,56.050000000000004,35.935886019590384
1103,7722-CVFXN,54,Yes,One year,Electronic check,105.2,5637.85,0,104.40462962962964,643.1007604562737
1104,8717-VCTXJ,42,Yes,One year,Mailed check,19.55,839.4,0,19.985714285714284,515.23273657289
1105,7363-QTBIW,9,Yes,Month-to-month,Electronic check,79.75,769.1,0,85.45555555555556,115.72664576802508
1106,4159-NAAIX,63,Yes,Two year,Bank transfer (automatic),97.45,6253.0,0,99.25396825396825,769.9948691636737
1107,0971-QIFJK,69,Yes,Two year,Bank transfer (automatic),24.25,1641.8,0,23.794202898550726,812.4371134020619
1108,9397-TZSHA,69,Yes,Two year,Credit card (automatic),24.6,1678.05,0,24.319565217391304,818.560975609756
1109,3391-JSQEW,40,Yes,Month-to-month,Mailed check,50.15,2058.5,0,51.4625,492.56231306081753
1110,0343-QLUZP,60,No,Two year,Bank transfer (automatic),39.6,2424.5,0,40.40833333333333,734.6969696969697
1111,9763-PDTKK,4,Yes,Month-to-month,Bank transfer (automatic),94.4,387.2,1,96.8,49.220338983050844
1112,2176-LVPNX,71,Yes,Two year,Mailed check,89.85,6293.45,0,88.64014084507042,840.5275459098498
1113,7627-JKIAZ,37,Yes,Month-to-month,Credit card (automatic),78.95,2839.65,1,76.7472972972973,431.61241291956935
1114,3312-UUMZW,32,Yes,Month-to-month,Credit card (automatic),98.85,3145.9,0,98.309375,381.8998482549318
1115,1271-UODNO,39,Yes,Two year,Credit card (automatic),53.85,2200.7,0,56.42820512820512,490.40668523676874
1116,8461-EFQYM,38,Yes,One year,Electronic check,24.25,914.4,0,24.063157894736843,452.4865979381443
1117,6900-RBKER,52,Yes,Two year,Credit card (automatic),89.45,4577.75,0,88.03365384615384,614.119619899385
1118,6891-JPYFF,48,Yes,Month-to-month,Credit card (automatic),105.25,4997.5,0,104.11458333333333,569.7862232779098
1119,1459-QNFQT,70,No,Two year,Bank transfer (automatic),59.5,4144.8,0,59.21142857142858,835.9260504201682
1120,1047-NNCBF,20,Yes,Month-to-month,Credit card (automatic),70.55,1493.55,0,74.6775,254.04110559886607
1121,3696-XRIEN,50,Yes,One year,Credit card (automatic),82.5,4179.1,0,83.58200000000001,607.869090909091
1122,4081-DYXAV,19,No,One year,Credit card (automatic),44.85,893.55,1,47.02894736842105,239.07692307692304
1123,0074-HDKDG,25,Yes,One year,Bank transfer (automatic),61.6,1611.0,0,64.44,313.83116883116884
1124,8791-GFXLZ,12,Yes,Month-to-month,Bank transfer (automatic),49.05,593.05,0,49.42083333333333,145.0886850152905
1125,8111-SLLHI,39,Yes,Month-to-month,Electronic check,105.65,4284.8,1,109.86666666666667,486.6786559394226
1126,0927-LCSMG,7,Yes,Month-to-month,Mailed check,74.65,544.55,1,77.79285714285713,87.53650368385799
1127,9330-DHBFL,23,Yes,One year,Mailed check,66.25,1533.8,0,66.68695652173913,277.8203773584906
1128,0098-BOWSO,27,Yes,Month-to-month,Electronic check,19.4,529.8,0,19.62222222222222,327.7113402061856
1129,3452-ABWRL,47,Yes,Month-to-month,Credit card (automatic),86.05,3865.6,0,82.2468085106383,539.0726321905869
1130,5859-HZYLF,26,Yes,Two year,Credit card (automatic),19.15,515.75,0,19.83653846153846,323.18537859007836
1131,8257-RZAHR,14,Yes,Month-to-month,Bank transfer (automatic),64.7,941.0,1,67.21428571428571,174.52859350850076
1132,5293-WXJAK,11,Yes,Month-to-month,Bank transfer (automatic),104.05,1133.65,1,103.05909090909091,130.7429120615089
1133,3156-QLHBO,2,Yes,Month-to-month,Mailed check,19.25,48.35,0,24.175,30.140259740259744
1134,2208-NQBCT,26,Yes,Month-to-month,Electronic check,81.95,2070.05,0,79.6173076923077,303.1189749847468
1135,1779-PWPMG,72,Yes,Two year,Bank transfer (automatic),114.65,8333.95,0,115.74930555555557,872.2843436546009
1136,6621-NRZAK,63,Yes,Two year,Credit card (automatic),20.0,1209.25,0,19.194444444444443,725.55
1137,0831-JNISG,71,Yes,Two year,Mailed check,19.8,1396.25,0,19.66549295774648,846.2121212121211
1138,0774-IFUVM,11,Yes,Month-to-month,Bank transfer (automatic),65.15,723.35,0,65.75909090909092,133.23407521105142
1139,3082-WQRVY,14,Yes,One year,Mailed check,19.65,228.65,0,16.33214285714286,139.63358778625957
1140,9553-DLCLU,13,Yes,Two year,Credit card (automatic),88.95,1161.75,0,89.36538461538461,156.72849915682968
1141,1641-BYBTK,6,Yes,Month-to-month,Mailed check,20.2,98.35,0,16.391666666666666,58.42574257425743
1142,2460-NGXBJ,11,Yes,Month-to-month,Credit card (automatic),75.2,775.3,0,70.48181818181818,123.71808510638296
1143,2446-ZKVAF,18,Yes,Month-to-month,Credit card (automatic),56.8,1074.65,0,59.70277777777778,227.0387323943662
1144,0841-NULXI,1,No,Month-to-month,Electronic check,35.55,35.55,1,35.55,12.0
1145,3522-CDKHF,32,Yes,Month-to-month,Bank transfer (automatic),75.5,2324.7,0,72.646875,369.4887417218543
1146,1430-SFQSA,29,No,One year,Mailed check,35.6,1072.6,0,36.98620689655172,361.5505617977528
1147,0411-EZJZE,3,Yes,Month-to-month,Electronic check,60.25,170.5,0,56.833333333333336,33.95850622406639
1148,7851-WZEKY,2,Yes,Month-to-month,Electronic check,95.15,196.9,1,98.45,24.83236994219653
1149,8844-TONUD,13,Yes,Month-to-month,Mailed check,96.65,1162.85,1,89.44999999999999,144.3786859803414
1150,8807-ARQET,41,No,Month-to-month,Electronic check,40.35,1677.85,0,40.923170731707316,498.98884758364306
1151,8992-CEUEN,1,Yes,Month-to-month,Electronic check,18.85,18.85,0,18.85,12.0
1152,4320-QMLLA,7,Yes,Month-to-month,Mailed check,54.85,370.4,0,52.91428571428571,81.03555150410209
1153,8777-PVYGU,52,Yes,One year,Mailed check,64.3,3410.6,0,65.58846153846153,636.5038880248834
1154,8292-ITGYJ,45,Yes,Two year,Bank transfer (automatic),24.65,1138.8,0,25.306666666666665,554.3853955375254
1155,6870-ZWMNX,70,Yes,Two year,Credit card (automatic),76.1,5264.25,0,75.20357142857142,830.1051248357426
1156,0621-CXBKL,53,Yes,Two year,Mailed check,18.7,1005.7,0,18.975471698113207,645.3689839572194
1157,5268-DSMNQ,62,Yes,One year,Credit card (automatic),97.95,5936.55,0,95.7508064516129,727.2955589586524
1158,5334-JLAXU,60,Yes,Month-to-month,Credit card (automatic),94.1,5475.9,0,91.265,698.308182784272
1159,4086-YQSNZ,3,Yes,Month-to-month,Electronic check,80.4,224.05,1,74.68333333333334,33.440298507462686
1160,6242-MBHPK,23,Yes,Month-to-month,Electronic check,95.1,2326.05,0,101.13260869565218,293.5078864353313
1161,5868-CZJDR,1,No,Month-to-month,Mailed check,31.35,31.35,1,31.35,12.0
1162,9359-UGBTK,67,Yes,One year,Bank transfer (automatic),72.35,4991.5,0,74.5,827.8921907394611
1163,0135-NMXAP,12,Yes,Month-to-month,Bank transfer (automatic),89.75,1052.4,1,87.7,140.71086350974932
1164,4782-OSFXZ,71,Yes,Two year,Bank transfer (automatic),82.7,5831.2,0,82.12957746478872,846.1233373639661
1165,6479-OAUSD,25,Yes,One year,Credit card (automatic),19.9,510.8,0,20.432000000000002,308.0201005025126
1166,7129-ACFOG,5,Yes,Month-to-month,Electronic check,53.8,283.95,0,56.79,63.33457249070632
1167,4189-NAKJS,26,Yes,One year,Credit card (automatic),51.55,1295.4,0,49.823076923076925,301.5480116391853
1168,5562-BETPV,1,Yes,One year,Mailed check,19.65,19.65,0,19.65,12.0
1169,1282-IHQAC,70,No,One year,Credit card (automatic),44.05,3011.65,0,43.02357142857143,820.4267877412033
1170,9127-FHJBZ,72,Yes,Two year,Electronic check,114.0,8093.15,0,112.4048611111111,851.9105263157894
1171,6270-OMFIW,60,Yes,One year,Electronic check,94.4,5610.25,1,93.50416666666666,713.167372881356
1172,1641-RQDAY,32,Yes,Month-to-month,Electronic check,100.4,3217.65,0,100.5515625,384.5796812749004
1173,0107-WESLM,1,Yes,Month-to-month,Electronic check,19.85,19.85,1,19.85,12.0
1174,6994-ORCWG,14,Yes,One year,Mailed check,54.25,773.2,0,55.228571428571435,171.03041474654378
1175,1346-UFHAX,13,Yes,Month-to-month,Credit card (automatic),80.0,1029.35,0,79.18076923076923,154.40249999999997
1176,3992-YWPKO,6,Yes,Month-to-month,Credit card (automatic),109.9,669.45,1,111.575,73.09736123748863
1177,2933-XEUJM,46,Yes,Two year,Mailed check,79.2,3593.8,0,78.12608695652175,544.5151515151515
1178,0125-LZQXK,15,Yes,Month-to-month,Electronic check,101.35,1553.95,1,103.59666666666666,183.99013320177605
1179,5461-QKNTN,43,Yes,Month-to-month,Electronic check,94.3,3953.15,0,91.93372093023255,503.05196182396605
1180,4835-YSJMR,39,Yes,Two year,Bank transfer (automatic),49.8,1971.15,0,50.542307692307695,474.9759036144578
1181,8399-YNDCH,21,Yes,Month-to-month,Bank transfer (automatic),60.05,1236.15,1,58.86428571428572,247.02414654454623
1182,3164-YAXFY,57,No,Month-to-month,Electronic check,53.75,3196.0,0,56.07017543859649,713.5255813953488
1183,0887-WBJVH,53,Yes,One year,Electronic check,93.45,4872.2,0,91.92830188679245,625.6436597110753
1184,4660-IRIBM,18,Yes,Month-to-month,Mailed check,87.9,1500.5,0,83.36111111111111,204.84641638225253
1185,5673-FSSMF,1,Yes,Month-to-month,Electronic check,60.15,60.15,1,60.15,12.0
1186,7670-ZBPOQ,58,Yes,One year,Bank transfer (automatic),61.05,3478.75,0,59.97844827586207,683.7837837837837
1187,8089-UZWLX,71,Yes,Two year,Bank transfer (automatic),104.05,7413.55,0,104.41619718309859,854.9985583853916
1188,0080-OROZO,35,Yes,One year,Electronic check,99.25,3532.0,0,100.91428571428571,427.04282115869023
1189,3916-NRPAP,3,Yes,Month-to-month,Credit card (automatic),85.7,256.75,0,85.58333333333333,35.950991831972
1190,6807-SIWJI,38,Yes,One year,Electronic check,104.85,3887.25,0,102.29605263157895,444.89270386266094
1191,8221-HVAYI,35,Yes,Two year,Credit card (automatic),69.15,2490.15,0,71.14714285714285,432.13015184381777
1192,1579-KLYDT,7,Yes,Month-to-month,Electronic check,90.45,593.45,1,84.77857142857144,78.73300165837479
1193,5232-NXPAY,47,Yes,Two year,Mailed check,74.45,3510.3,0,74.6872340425532,565.7971793149765
1194,8967-SZQAS,14,Yes,Month-to-month,Electronic check,50.45,765.45,0,54.675000000000004,182.06937561942516
1195,4468-KAZHE,20,Yes,Month-to-month,Electronic check,60.0,1259.35,0,62.967499999999994,251.87
1196,0455-ENTCR,66,Yes,Two year,Electronic check,85.25,5538.35,0,83.91439393939395,779.591788856305
1197,8944-AILEF,15,Yes,Month-to-month,Credit card (automatic),19.45,340.85,0,22.723333333333336,210.29305912596402
1198,5542-NKVRU,42,Yes,Two year,Bank transfer (automatic),20.75,844.45,0,20.10595238095238,488.3566265060241
1199,7126-RBHSD,17,Yes,Month-to-month,Electronic check,78.9,1348.95,0,79.35000000000001,205.1634980988593
1200,5370-IIVVL,37,Yes,One year,Credit card (automatic),104.5,3778.0,0,102.10810810810811,433.8373205741626
1201,6789-HJBWG,12,Yes,Month-to-month,Electronic check,49.4,611.65,0,50.97083333333333,148.57894736842104
1202,3927-NLNRY,53,Yes,One year,Bank transfer (automatic),94.25,4867.95,1,91.84811320754717,619.7920424403183
1203,9087-EYCPR,60,Yes,Two year,Mailed check,25.0,1505.05,0,25.084166666666665,722.424
1204,6791-YBNAK,18,No,Month-to-month,Credit card (automatic),25.55,467.85,0,25.991666666666667,219.73385518591
1205,6358-LYNGM,1,Yes,Month-to-month,Electronic check,74.9,74.9,1,74.9,12.0
1206,6077-BDPXA,3,Yes,Month-to-month,Electronic check,70.15,194.2,0,64.73333333333333,33.220242337847466
1207,0013-MHZWF,9,Yes,Month-to-month,Credit card (automatic),69.4,571.45,0,63.49444444444445,98.80979827089337
1208,5494-HECPR,1,Yes,Month-to-month,Electronic check,80.25,80.25,1,80.25,12.0
1209,8268-YDIXR,56,Yes,One year,Electronic check,93.15,5253.95,0,93.82053571428571,676.8373590982286
1210,9824-BEMCV,17,Yes,Month-to-month,Electronic check,69.0,1149.65,1,67.62647058823529,199.9391304347826
1211,1373-ORVIZ,11,Yes,Month-to-month,Electronic check,66.35,740.8,1,67.34545454545454,133.98040693293143
1212,4291-SHSBH,7,Yes,Month-to-month,Electronic check,69.55,521.35,0,74.47857142857143,89.95255212077643
1213,6980-IMXXE,69,Yes,Two year,Bank transfer (automatic),20.2,1412.65,0,20.473188405797103,839.1980198019803
1214,9866-QEVEE,19,Yes,Month-to-month,Bank transfer (automatic),86.0,1532.45,1,80.65526315789474,213.83023255813953
1215,9897-KXHCM,3,Yes,Month-to-month,Electronic check,80.3,250.05,1,83.35000000000001,37.36737235367373
1216,0040-HALCW,54,Yes,Two year,Credit card (automatic),20.4,1090.6,0,20.196296296296296,641.5294117647059
1217,0784-GTUUK,62,Yes,One year,Credit card (automatic),23.75,1446.8,0,23.335483870967742,731.0147368421052
1218,7979-CORPM,24,Yes,Month-to-month,Credit card (automatic),90.55,2282.55,1,95.10625,302.49144119271125
1219,2294-DMMUS,62,Yes,Month-to-month,Credit card (automatic),70.45,4300.45,0,69.36209677419355,732.5110007097231
1220,0872-JCPIB,17,Yes,Month-to-month,Bank transfer (automatic),65.75,1111.2,0,65.36470588235295,202.80456273764258
1221,3055-MJDSB,9,No,Month-to-month,Mailed check,24.6,190.1,0,21.12222222222222,92.73170731707316
1222,9091-WTUUY,64,Yes,Two year,Mailed check,69.25,4447.75,0,69.49609375,770.7292418772563
1223,1618-CFHME,2,Yes,Month-to-month,Electronic check,75.9,143.35,1,71.675,22.66403162055336
1224,3165-HDOEW,1,Yes,Month-to-month,Mailed check,45.85,45.85,1,45.85,12.0
1225,6581-NQCBA,16,No,Month-to-month,Electronic check,49.95,810.2,1,50.6375,194.64264264264264
1226,7115-IRDHS,72,Yes,Two year,Bank transfer (automatic),24.65,1830.05,0,25.41736111111111,890.8965517241379
1227,8496-DMZUK,30,Yes,One year,Bank transfer (automatic),90.4,2820.65,0,94.02166666666668,374.4225663716814
1228,2040-VZIKE,49,Yes,Month-to-month,Mailed check,100.85,4847.35,0,98.92551020408165,576.7793753098662
1229,9068-VPWQQ,61,Yes,Two year,Credit card (automatic),75.35,4729.3,0,77.52950819672131,753.173191771732
1230,0178-SZBHO,47,Yes,Month-to-month,Electronic check,87.2,4017.45,0,85.47765957446808,552.8600917431193
1231,0384-RVBPI,20,Yes,Month-to-month,Credit card (automatic),64.4,1398.6,0,69.92999999999999,260.6086956521739
1232,1689-MRZQR,34,Yes,Month-to-month,Electronic check,78.3,2564.3,1,75.42058823529412,392.9961685823755
1233,1299-AURJA,70,Yes,Two year,Bank transfer (automatic),24.7,1685.9,0,24.084285714285716,819.0607287449394
1234,4525-VZCZG,54,Yes,One year,Electronic check,105.85,5826.65,0,107.90092592592592,660.5555030703827
1235,1543-LLLFT,61,Yes,One year,Mailed check,98.3,6066.55,0,99.4516393442623,740.5757884028485
1236,5835-BEQEU,3,Yes,Month-to-month,Electronic check,76.95,228.4,1,76.13333333333334,35.61793372319688
1237,2788-CJQAQ,13,Yes,One year,Mailed check,19.45,270.2,0,20.784615384615385,166.70437017994857
1238,5565-FILXA,16,Yes,Month-to-month,Electronic check,96.15,1529.2,1,95.575,190.85179407176287
1239,0319-QZTCO,3,Yes,Month-to-month,Credit card (automatic),58.7,168.6,0,56.199999999999996,34.466780238500846
1240,2120-SMPEX,25,Yes,Month-to-month,Mailed check,20.15,536.35,0,21.454,319.4143920595534
1241,0096-FCPUF,30,Yes,Month-to-month,Mailed check,64.5,1888.45,0,62.94833333333334,351.33953488372094
1242,0668-OGMHD,21,No,Month-to-month,Electronic check,28.5,629.35,0,29.969047619047622,264.98947368421057
1243,5552-ZNFSJ,1,Yes,Month-to-month,Electronic check,45.3,45.3,1,45.3,12.0
1244,2223-KAGMX,15,Yes,Month-to-month,Bank transfer (automatic),19.4,289.3,1,19.28666666666667,178.94845360824746
1245,6507-ZJSUR,23,Yes,Month-to-month,Electronic check,90.45,2117.25,0,92.05434782608695,280.8955223880597
1246,9408-HRXRK,45,Yes,Month-to-month,Electronic check,105.15,4730.9,0,105.1311111111111,539.9029957203994
1247,5593-SUAOO,24,Yes,One year,Bank transfer (automatic),83.15,2033.05,0,84.71041666666666,293.4046903187011
1248,7321-PKUYW,11,Yes,Month-to-month,Electronic check,90.15,987.95,1,89.81363636363636,131.50748752079866
1249,2833-SLKDQ,1,Yes,Month-to-month,Mailed check,45.05,45.05,1,45.05,12.0
1250,6766-HFKLA,56,Yes,Two year,Bank transfer (automatic),103.2,5744.35,0,102.57767857142858,667.9476744186046
1251,7595-EUIVN,1,Yes,Month-to-month,Electronic check,75.8,75.8,1,75.8,12.0
1252,7617-EYGLW,1,Yes,Month-to-month,Electronic check,19.45,19.45,0,19.45,12.0
1253,2026-TGDHM,7,Yes,Month-to-month,Electronic check,79.3,523.15,1,74.73571428571428,79.16519546027743
